branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
House,114,0.5479999999999999,29,2015-01-13,Mr. FARENTHOLD.,2015,suppos difficult enact law regul,It is supposed to be difficult to  enact laws and regulations,It is supposed to be difficult to  enact laws and regulations
,114,-0.256,54,2016-02-12,Ms. KUSTER.,2016,thought prayer along entir granit state ms,"My  thoughts and prayers,  along with those of the entire Granite State,  are with Ms","My  thoughts and prayers,  along with those of the entire Granite State,  are with Ms"
,113,-0.317,83,2013-11-12,Mr. QUIGLEY.,2013,collabor review process engag million american along feder state agenc forc feder govern think outsid box consid better altern," This collaborative review process engages  millions of Americans along with federal and  state agencies, and forces the federal government  to  think outside  the box and consider  better alternatives"," This collaborative review process engages  millions of Americans along with federal and  state agencies, and forces the federal government  to  think outside  the box and consider  better alternatives"
House,112,-0.263,108,2012-02-01,Mr. KIND.,2012,isnt solut today, This isn’t that solution today, This isn’t that solution today
Senate,112,0.391,40,2011-06-21,Mr. JOHANNS.,2011,realiz disagr surround particular studi, I realize there is some disagreement  surrounding this particular study, I realize there is some disagreement  surrounding this particular study
,112,0.267,93,2012-02-07,Mr. TURNER of Ohio.,2012,februari unabl vote rollcal vote,"Speaker, on February 3, 2012, I was unable to vote on rollcall  votes 31, 32 and 33","Speaker, on February 3, 2012, I was unable to vote on rollcall  votes 31, 32 and 33"
House,114,-0.402,18,2015-05-14,Mr. DOGGETT.,2015,tim ryan gregorio kilili camacho sablan linda," Tim  Ryan,  Gregorio  Kilili  Camacho  Sablan, Linda T"," Tim  Ryan,  Gregorio  Kilili  Camacho  Sablan, Linda T"
Senate,113,-0.245,20,2014-06-04,Ms. KLOBUCHAR.,2014,youngest girl go orphanag duluth abl bring back," The youngest girl had to go to an orphanage  in Duluth  for a while, and  then they were able to bring her back"," The youngest girl had to go to an orphanage  in Duluth  for a while, and  then they were able to bring her back"
Senate,115,-0.245,18,2017-05-10,Ms. KLOBUCHAR.,2017,colleagu say think import note two senat privi classifi informationsen mccain chair arm servic committe senat burr chair intellig committeehav express seriou concern happen," Now, what are my colleagues saying  about this? I think it is very important  to note that the two Senators who are  privy to the most classified information—Senator MCCAIN, as chair of the  Armed Services Committee, and Senator BURR, as chair of the Intelligence  Committee—have both expressed serious concerns about what has happened"," Now, what are my colleagues saying  about this? I think it is very important  to note that the two Senators who are  privy to the most classified information—Senator MCCAIN, as chair of the  Armed Services Committee, and Senator BURR, as chair of the Intelligence  Committee—have both expressed serious concerns about what has happened"
Senate,113,0.375,145,2013-03-04,Mr. PORTMAN.,2013,crisi constitut action polici certain member govern zimbabw person undermin zimbabw democrat process institut not resolv, The crisis constituted by the actions  and policies of certain members of the  Government of Zimbabwe and other  persons  to  undermine  Zimbabwe’s  democratic processes or  institutions  has not been resolved, The crisis constituted by the actions  and policies of certain members of the  Government of Zimbabwe and other  persons  to  undermine  Zimbabwe’s  democratic processes or  institutions  has not been resolved
House,113,-0.343,8,2013-07-17,Mrs. DAVIS of California.,2013,salari cut damag effect employe famili effect clear us disastr secondari effect," These salary cuts have a very damaging effect on the employees and on  their families, an effect which should  be clear to all of us; but they also have  disastrous secondary effects"," These salary cuts have a very damaging effect on the employees and on  their families, an effect which should  be clear to all of us; but they also have  disastrous secondary effects"
Senate,112,0.394,80,2012-04-25,Mr. CORKER.,2012,go brief, I am going to be very brief, I am going to be very brief
House,114,-0.313,38,2015-01-27,Mr. GARAMENDI.,2015,make america agenda item intern trade critic import right tax polici kind energi polici," In the Make It In America agenda,  we have  these  items:  international  trade, which  is critically  important  that we do right; tax policies of all  kinds; our energy policy"," In the Make It In America agenda,  we have  these  items:  international  trade, which  is critically  important  that we do right; tax policies of all  kinds; our energy policy"
Senate,112,0.377,89,2012-09-20,Mr. WICKER.,2012,senat taken record vote,The Senate  has taken just 193 recorded votes this  year,The Senate  has taken just 193 recorded votes this  year
,115,-0.236,81,2017-12-14,Mrs. BUSTOS.,2017,congratul ram outstand victori class wina testament impress leadership provid coach trent grove teammat tyler bussert anthoni ruthey, I congratulate  the  Rams on  their outstanding victory  in  their  Class 1A win—a testament to the impressive  leadership provided by Coach Trent Groves  and  teammates Tyler Bussert and Anthony  Ruthey, I congratulate  the  Rams on  their outstanding victory  in  their  Class 1A win—a testament to the impressive  leadership provided by Coach Trent Groves  and  teammates Tyler Bussert and Anthony  Ruthey
House,114,-0.487,2,2016-07-13,Ms. CLARK of Massachusetts.,2016,challeng colleagu silent gun violenc engag commun go home tri find way reject gun lobbi heavi hand bring american peopl bodi help us reduc gun fatal," I challenge my colleagues who have  been silent on gun violence to engage  their communities when they go home,  to try and find a way to reject the gun  lobby’s heavy hand and bring the will  of the American people to this body  and to help us reduce gun fatalities"," I challenge my colleagues who have  been silent on gun violence to engage  their communities when they go home,  to try and find a way to reject the gun  lobby’s heavy hand and bring the will  of the American people to this body  and to help us reduce gun fatalities"
House,112,-0.263,108,2012-02-01,Mr. KIND.,2012,health care reform go look like year come,"That, to me, is what health care  reform  is going to  look  like  in the  years to come","That, to me, is what health care  reform  is going to  look  like  in the  years to come"
,113,-0.408,157,2014-06-26,Ms. FRANKEL of Florida.,2014,hope everyon take opportun get test hiv ask friend famili,I hope that everyone  will take this opportunity to get tested for HIV  and to ask their friends and family to do the  same,I hope that everyone  will take this opportunity to get tested for HIV  and to ask their friends and family to do the  same
House,114,0.3670000000000001,10,2015-01-21,Mr. NEWHOUSE.,2015,today agricultur remain lifeblood yakima counti economi pleas repres interest hous committe agricultur," Today, agriculture remains the  lifeblood of Yakima County’s economy,  and I am pleased to represent those interests before the House Committee on  Agriculture"," Today, agriculture remains the  lifeblood of Yakima County’s economy,  and I am pleased to represent those interests before the House Committee on  Agriculture"
House,113,0.598,36,2013-10-09,Mr. GOHMERT.,2013,letter morn news defend fanat anti american,"In a 2006 letter to the Morning News,  he defended the fanatically anti-American  VerDate Mar 15 2010  01:05 Oct 10, 2013 Jkt 039060 PO 00000 Frm 00036 Fmt 7634 Sfmt 0634 E:\CR\FM\K09OC7.054 H09OCPT1 E S U O H h t i w D O R P 1 N V T P T 7 K S D n o k c i r e d e r f r         ","In a 2006 letter to the Morning News,  he defended the fanatically anti-American  "
House,114,0.243,45,2015-01-27,Mr. DENT.,2015,offic state local law enforc agenc pennsylvania new jersey new york team fbi us," Over 1,000 officers  from State and  local  law enforcement agencies  from  Pennsylvania, New Jersey, and New  York teamed with the FBI, U.S"," Over 1,000 officers  from State and  local  law enforcement agencies  from  Pennsylvania, New Jersey, and New  York teamed with the FBI, U.S"
House,115,0.223,38,2017-02-14,Mr. FITZPATRICK.,2017,agre nation face seriou challeng, We can all agree that our Nation is  facing some serious challenges, We can all agree that our Nation is  facing some serious challenges
House,113,-0.376,352,2013-12-12,Mr. LANGEVIN.,2013,nation defens author act fiscal,"3304, the National  Defense Authorization Act for Fiscal  Year 2014","3304, the National  Defense Authorization Act for Fiscal  Year 2014"
,114,0.29,12,2016-12-12,Mr. FRELINGHUYSEN.,2016,minkyu yang livingston livingston hs," Minkyu Yang, Livingston, Livingston HS"," Minkyu Yang, Livingston, Livingston HS"
House,114,0.217,2,2016-09-28,Mr. COSTELLO of Pennsylvania.,2016,million worker includ mani home state pennsylvania impact," Over 10 million workers,  including  many in my home State of Pennsylvania, will be  impacted"," Over 10 million workers,  including  many in my home State of Pennsylvania, will be  impacted"
Senate,113,0.434,43,2014-01-07,Mr. SHELBY.,2014,fed independ bodi point theyr jeffrey lacker presid richmond fed critic fed bond buy said dec,"‘‘The Fed is an independent body,  but we can point out what they’re doing.’’  Jeffrey Lacker, president of the Richmond  Fed and a critic of the Fed’s bond buying,  said in a Dec","‘‘The Fed is an independent body,  but we can point out what they’re doing.’’  Jeffrey Lacker, president of the Richmond  Fed and a critic of the Fed’s bond buying,  said in a Dec"
House,114,-0.402,18,2015-05-14,Mr. DOGGETT.,2015,would ask unanim consent insert record commun,"Speaker, I would ask unanimous  consent to insert in the RECORD this  communication","Speaker, I would ask unanimous  consent to insert in the RECORD this  communication"
,115,-0.491,85,2017-06-26,Ms. PELOSI.,2017,duffi rightli honor lifetim achiev award us,Duffy has been  rightly honored with a Lifetime Achievement  Award  from  the U.S,Duffy has been  rightly honored with a Lifetime Achievement  Award  from  the U.S
Senate,114,-0.276,65,2016-02-02,Mr. REID.,2016,peopl afraid eat restaur busi terribl damag peopl dont believ water pure,"But now people are afraid to  eat in restaurants, and the businesses  have been terribly damaged because  people don’t believe the water is pure","But now people are afraid to  eat in restaurants, and the businesses  have been terribly damaged because  people don’t believe the water is pure"
Senate,114,0.615,79,2015-03-24,Mr. COTTON.,2015,us israel relationship built mutual respect common valu includ commit democraci rule law individu liberti ethnic religi divers," The U.S.-Israel relationship is built  on mutual respect for common values,  including a commitment to democracy,  the rule of law, individual liberty, and  ethnic and religious diversity"," The U.S.-Israel relationship is built  on mutual respect for common values,  including a commitment to democracy,  the rule of law, individual liberty, and  ethnic and religious diversity"
Senate,115,0.394,41,2018-03-20,Mr. CORKER.,2018,let mention one thing, Let me mention one other thing, Let me mention one other thing
Senate,114,-0.53,228,2015-02-26,Ms. BALDWIN.,2015,creat job fastest pace sinc unemploy lower financi crisi,"We are creating jobs at  the fastest pace since 1999, and unemployment is lower than before the financial crisis","We are creating jobs at  the fastest pace since 1999, and unemployment is lower than before the financial crisis"
Senate,113,-0.119,64,2014-11-13,Mr. DONNELLY.,2014,prior becom polic offic work marion counti sherriff commun depart dispatch control oper,"Prior  to becoming a police officer, he worked  at the Marion County Sherriff Communications Department as a dispatcher  and control operator","Prior  to becoming a police officer, he worked  at the Marion County Sherriff Communications Department as a dispatcher  and control operator"
Senate,112,0.208,23,2012-02-27,Ms. MURKOWSKI.,2012,presid ask unanim consent order quorum call rescind,"President, I  ask unanimous consent that the order  for the quorum call be rescinded","President, I  ask unanimous consent that the order  for the quorum call be rescinded"
Senate,115,-0.318,76,2018-03-14,Mr. WYDEN.,2018,madam presid first wish commend pacif northwest colleagu senat murray take time talk except import issu," Madam President, first  of all, I wish to commend my Pacific  Northwest colleague Senator MURRAY  for  taking  this  time  to  talk about  these exceptionally important issues"," Madam President, first  of all, I wish to commend my Pacific  Northwest colleague Senator MURRAY  for  taking  this  time  to  talk about  these exceptionally important issues"
House,114,0.6729999999999999,12,2016-02-12,Mr. SALMON.,2016,time take action punish north korean regim destruct behavior, The time is now to take action and punish  the North Korean regime for its destructive behavior, The time is now to take action and punish  the North Korean regime for its destructive behavior
House,114,0.477,20,2015-02-03,Mr. HILL.,2015,major american oppos obamacar harm intend unintend side effect increas cost decreas health care access lost job work hour wage mani hardwork famili," The majority of Americans are opposed to ObamaCare and its harmful  intended  or unintended  side  effects  which have increased costs, decreased  health care access, and lost jobs, work  hours, and wages for many of our hardworking families"," The majority of Americans are opposed to ObamaCare and its harmful  intended  or unintended  side  effects  which have increased costs, decreased  health care access, and lost jobs, work  hours, and wages for many of our hardworking families"
,113,0.606,78,2014-01-07,Mr. FLORES.,2014,senat hoke smith georgia us,Senator Hoke Smith of Georgia and U.S,Senator Hoke Smith of Georgia and U.S
House,114,0.703,25,2016-11-29,Mr. YOHO.,2016,come custom servic veteran,This comes down to customer  service for our veterans,This comes down to customer  service for our veterans
Senate,112,-0.29100000000000004,34,2011-11-09,Ms. CANTWELL.,2011,make mistak side talk well not want regul internet,"Make no mistake about it,  the other side is talking about, well,  they do not want to regulate the Internet","Make no mistake about it,  the other side is talking about, well,  they do not want to regulate the Internet"
,113,0.636,109,2013-09-17,Mr. COLLINS of Georgia.,2013,want individu know join american commit see justic done, I also want these individuals to know that I  join with all Americans in my commitment to  see justice done, I also want these individuals to know that I  join with all Americans in my commitment to  see justice done
House,112,0.54,143,2012-02-01,Mr. OLSON.,2012,mean there,"I mean, there’s been  VerDate Mar 15 2010  06:07 Feb 02, 2012 Jkt 019060 PO 00000 Frm 00143 Fmt 4634 Sfmt 0634 E:\CR\FM\K01FE7.152 H01FEPT1 E S U O H h t i w D O R P 1 N V T P T 7 K S D n o k c i r e d e r f r         ","I mean, there’s been  "
Senate,112,-0.194,122,2011-07-21,Mr. NELSON of Florida.,2011,share senat lot histor restor public mind spanish explor help establish countri first ponc de leon came back,"I will be  sharing with the Senate a lot about  this  historical  restoration  in  the  public’s mind of all of those Spanish  explorers who helped  establish  this  country, first with Ponce de Leon in  1513, and he came back in 1539","I will be  sharing with the Senate a lot about  this  historical  restoration  in  the  public’s mind of all of those Spanish  explorers who helped  establish  this  country, first with Ponce de Leon in  1513, and he came back in 1539"
,115,-0.474,80,2017-09-05,Mr. RICHMOND.,2017,colleagu first set game," While out with some of his colleagues after  the first set of games, Mr"," While out with some of his colleagues after  the first set of games, Mr"
House,115,0.307,64,2018-02-07,Mr. THOMPSON of Pennsylvania.,2018,earlier today usda secretari sonni perdu announc million emerg fund stop spread spot lanternfli commonwealth pennsylvania,"Speaker, earlier today, USDA Secretary Sonny Perdue announced $17.5  million in emergency funding to stop  the spread of the spotted lanternfly in  the Commonwealth of Pennsylvania","Speaker, earlier today, USDA Secretary Sonny Perdue announced $17.5  million in emergency funding to stop  the spread of the spotted lanternfly in  the Commonwealth of Pennsylvania"
House,112,-0.429,5,2012-07-09,Ms. BROWN of Florida.,2012,yield time may consum,"Speaker,  I yield myself such time as I may consume","Speaker,  I yield myself such time as I may consume"
,114,-0.41,90,2015-02-03,Mr. CROWLEY.,2015,one luke endur legaci leadership helm gateway restor project led creation sunnysid icon symbol sunnysid arch,"One of Luke ’s enduring legacies was  his  leadership at  the helm of  the Gateway  Restoration Project, which led to the creation  of Sunnyside’s most iconic symbol, the Sunnyside Arch","One of Luke ’s enduring legacies was  his  leadership at  the helm of  the Gateway  Restoration Project, which led to the creation  of Sunnyside’s most iconic symbol, the Sunnyside Arch"
House,112,0.402,12,2011-11-15,Mr. BILIRAKIS.,2011,yarmuth ask given permiss address hous minut,YARMUTH asked and was given  permission to address the House for 1  minute.)  ,YARMUTH asked and was given  permission to address the House for 1  minute.)  
Senate,115,-0.214,11,2017-08-03,Mr. TESTER.,2017,want thank commit make sure live promis made veteran work togeth,"I want to thank  them for their commitment to making  sure we  live up to the promises we  made our veterans, but  it  is about  working together","I want to thank  them for their commitment to making  sure we  live up to the promises we  made our veterans, but  it  is about  working together"
House,114,-0.565,31,2015-01-27,Mr. HASTINGS.,2015,friend address dysfunct inabl lead afraid countri year uncertainti,"Because until my friends can address their dysfunction and inability to  lead, I am afraid our country is in for  2 more years of uncertainty","Because until my friends can address their dysfunction and inability to  lead, I am afraid our country is in for  2 more years of uncertainty"
House,113,0.65,9,2014-04-04,Mr. WOODALL.,2014,kind multigener inform worthi bodi,That kind  of multigenerational  information  is  worthy of this body,That kind  of multigenerational  information  is  worthy of this body
House,113,0.428,32,2013-09-17,Mr. JOHNSON of Ohio.,2013,section middl east peac commit act foreign relat author act fy pub,"101-246)), and Sections 603-604 (Middle East Peace Commitments Act of 2002)  and 699 of the Foreign Relations Authorization Act, FY 2003 (Pub","101-246)), and Sections 603-604 (Middle East Peace Commitments Act of 2002)  and 699 of the Foreign Relations Authorization Act, FY 2003 (Pub"
House,114,-0.279,15,2015-01-13,Mr. POLIS.,2015,think good friend floor today good friend republican side aisl fail read constitut includ clearli presid author execut action not articul execut order,"Speaker, I  think my good friends who are on the  floor today, my good friends on the Republican side of the aisle, have failed  to  read  the Constitution, which  includes, clearly, the President’s authority for executive actions and not, as  they have articulated, an executive  order","Speaker, I  think my good friends who are on the  floor today, my good friends on the Republican side of the aisle, have failed  to  read  the Constitution, which  includes, clearly, the President’s authority for executive actions and not, as  they have articulated, an executive  order"
,113,0.478,145,2013-07-31,Mr. WEBSTER of Florida.,2013,graduat west point armi air corp pilot wing assign air forc first jet squadron," In 1946, he graduated from West Point with his Army Air Corps  pilot wings and was assigned  to  the Air  Force’s first all jet squadron"," In 1946, he graduated from West Point with his Army Air Corps  pilot wings and was assigned  to  the Air  Force’s first all jet squadron"
Senate,112,0.109,180,2011-04-07,Ms. COLLINS.,2011,failur demand strong step protect taxpay dollar deliv better acquisit outcom, These  and  other  failures  demand  strong steps to protect taxpayer dollars and deliver better acquisition outcomes, These  and  other  failures  demand  strong steps to protect taxpayer dollars and deliver better acquisition outcomes
House,115,-0.565,10,2018-03-07,Mr. HASTINGS.,2018,yet occas friend side aisl refus make deal reject even consid bipartisan dream act deadlin donald john trump march,"Yet, on 23 occasions, it was our friends on the other  side of the aisle who refused to make a  deal and rejected even considering the  bipartisan  Dream  Act  that  was  deadlined by you, Donald John Trump,  on March 5","Yet, on 23 occasions, it was our friends on the other  side of the aisle who refused to make a  deal and rejected even considering the  bipartisan  Dream  Act  that  was  deadlined by you, Donald John Trump,  on March 5"
,113,-0.35,15,2014-09-19,Ms. KAPTUR.,2014,rise today proudli submit urban agricultur product act,"Speaker, I rise today to  proudly submit the Urban Agriculture Production Act","Speaker, I rise today to  proudly submit the Urban Agriculture Production Act"
House,115,0.54,27,2017-10-11,Mr. OLSON.,2017,time leverag invest meaning prevent effect treatment option,It is time to leverage that investment  into meaningful prevention  and effective treatment options,It is time to leverage that investment  into meaningful prevention  and effective treatment options
House,112,0.593,6,2012-03-20,Mr. POE of Texas.,2012,captain dillion year age spent year houston fire depart,Captain Dillion was 49  years of age and had spent 23 years  with the Houston Fire Department,Captain Dillion was 49  years of age and had spent 23 years  with the Houston Fire Department
,112,0.202,15,2011-01-07,Mr. FITZPATRICK.,2011,madam member not vote favor resolut allow problem persist," Madam Speaker, any Member who  does not vote in favor of this resolution  is allowing the problem to persist"," Madam Speaker, any Member who  does not vote in favor of this resolution  is allowing the problem to persist"
House,115,0.312,4,2017-01-04,Mr. JENKINS of West Virginia.,2017,new must make thing right miner widow," Speaker,  in this new year, we must  make things right for our miners and  their widows"," Speaker,  in this new year, we must  make things right for our miners and  their widows"
Senate,113,-0.266,37,2013-12-20,Mrs. FEINSTEIN.,2013,estim put cost reclaim land damag illicit marijuana growth approxim per acr,"Estimates  put the cost of reclaiming land damaged by illicit marijuana growth at approximately $15,000 per acre","Estimates  put the cost of reclaiming land damaged by illicit marijuana growth at approximately $15,000 per acre"
,114,-0.28300000000000003,164,2015-11-04,Mr. SMITH of Washington.,2015,play key role make pierc counti better place liveboth client commun larg,They have played a  key  role  in making Pierce County a better  place  to  live—both  for  their clients and  the  community at large,They have played a  key  role  in making Pierce County a better  place  to  live—both  for  their clients and  the  community at large
Senate,115,-0.374,104,2018-03-14,Mr. LEAHY.,2018,vermont olympian includ sophi caldwel cross countri ski peru carolin clair freestyl ski wilmington kelli clark snowboard west dover emili dreissigack biathlon morrisvil susan dunkle biathalon barton lindsey jacobelli snowboard stratton nolan kasper alpin ski warren devin logan freestyl ski west dover kaitlynn miller cross countri ski elmor andi newel cross countri ski shaftsburi ida sargent cross countri ski craftsburi common emerson smith freestyl ski dover liz stephen cross countri ski montpeli,"Other Vermont Olympians include Sophie Caldwell, cross-country  skiing,  from Peru; Caroline Claire,  freestyle  skiing,  from Wilmington;  Kelly Clark, snowboarding, from West  Dover; Emily Dreissigacker, biathlon,  from  Morrisville;  Susan  Dunklee,  biathalon,  from  Barton;  Lindsey  Jacobellis, snowboarding, from Stratton; Nolan Kasper, alpine skiing, from  Warren; Devin Logan, freestyle skiing,  from West Dover; Kaitlynn Miller,  cross-country  skiing,  from  Elmore;  Andy Newell,  cross-country  skiing,  from Shaftsbury; Ida Sargent, cross-  country skiing, from Craftsbury Common; Emerson Smith, freestyle skiing,  from Dover; and Liz Stephen, cross-  country skiing, from Montpelier","Other Vermont Olympians include Sophie Caldwell, cross-country  skiing,  from Peru; Caroline Claire,  freestyle  skiing,  from Wilmington;  Kelly Clark, snowboarding, from West  Dover; Emily Dreissigacker, biathlon,  from  Morrisville;  Susan  Dunklee,  biathalon,  from  Barton;  Lindsey  Jacobellis, snowboarding, from Stratton; Nolan Kasper, alpine skiing, from  Warren; Devin Logan, freestyle skiing,  from West Dover; Kaitlynn Miller,  cross-country  skiing,  from  Elmore;  Andy Newell,  cross-country  skiing,  from Shaftsbury; Ida Sargent, cross-  country skiing, from Craftsbury Common; Emerson Smith, freestyle skiing,  from Dover; and Liz Stephen, cross-  country skiing, from Montpelier"
House,113,0.605,29,2013-02-14,Mr. HARRIS.,2013,ive got tell still yet run someon one town hall meet say good job andi health care cost insur go," I’ve got to tell you, I still have yet to  run into someone at one of my town  hall meetings  that  says, Good  job,  ANDY; my health care costs or my insurance  is going down"," I’ve got to tell you, I still have yet to  run into someone at one of my town  hall meetings  that  says, Good  job,  ANDY; my health care costs or my insurance  is going down"
,113,0.269,145,2013-07-31,Mr. KINZINGER of Illinois.,2013,al qaidalink somali milit group name alshabab claim respons attack,"An al –Qaida–linked,  Somali militant group named al–Shabab has  claimed  responsibility  for  the  attack","An al –Qaida–linked,  Somali militant group named al–Shabab has  claimed  responsibility  for  the  attack"
,114,-0.404,93,2015-03-17,Mr. RYAN of Ohio.,2015,al preced death love parent dear sibl son alan granddaught andrea," Al was preceded in death by his loving parents; dear siblings; son, Alan; and granddaughter, Andrea"," Al was preceded in death by his loving parents; dear siblings; son, Alan; and granddaughter, Andrea"
House,113,-0.343,8,2013-07-17,Mrs. DAVIS of California.,2013,madam week civilian employe depart defens requir begin take involuntari furlough day," Madam  Speaker, this week, over 650,000 civilian employees of the Department of  Defense are required to begin taking  involuntary furlough days"," Madam  Speaker, this week, over 650,000 civilian employees of the Department of  Defense are required to begin taking  involuntary furlough days"
,112,0.518,2,2012-01-17,Mr. CANTOR.,2012,motion reconsid laid tabl, A motion to reconsider was laid on  the table, A motion to reconsider was laid on  the table
House,115,0.428,17,2018-03-07,Mr. JOHNSON of Ohio.,2018,know recent bipartisan progress made senat senat wicker senat donnelli encourag progress,"I know some recent bipartisan progress has been made in the  Senate between Senator WICKER and  Senator DONNELLY, and I am very encouraged by that progress","I know some recent bipartisan progress has been made in the  Senate between Senator WICKER and  Senator DONNELLY, and I am very encouraged by that progress"
,112,-0.5429999999999999,201,2011-04-07,Mr. ELLISON.,2011,elizabeth samuel known commun north minneapoli mother liz nurtur strong demeanor champion human civil right,Elizabeth Samuels was known by  those in the community of North Minneapolis  as ‘‘Mother Liz’’ for her nurturing and strong  demeanor and as a champion of human and  civil rights,Elizabeth Samuels was known by  those in the community of North Minneapolis  as ‘‘Mother Liz’’ for her nurturing and strong  demeanor and as a champion of human and  civil rights
,114,-0.484,160,2015-06-04,Mr. BRADY of Pennsylvania.,2015,bradley not prosper love larg famili succeed busi realm,"Bradley are not only prosperous  with love from their large family, but have also  succeeded  in  the business realm","Bradley are not only prosperous  with love from their large family, but have also  succeeded  in  the business realm"
House,114,-0.402,18,2015-05-14,Mr. DOGGETT.,2015,jeffri eddi bernic johnson henri c,"Jeffries, Eddie Bernice Johnson, Henry C","Jeffries, Eddie Bernice Johnson, Henry C"
,113,0.75,66,2013-02-25,Mr. MULVANEY.,2013,ship dri dock attack weapon ammunit remov,"His ship  was in dry dock when it was attacked, and all  weapons and ammunition had been removed","His ship  was in dry dock when it was attacked, and all  weapons and ammunition had been removed"
,113,0.275,156,2013-07-24,Mr. BARLETTA.,2013,present would vote aye,"Had  I been present,  I would have  voted ‘ ‘aye.’ ’  Mr","Had  I been present,  I would have  voted ‘ ‘aye.’ ’  Mr"
,114,-0.378,124,2015-12-08,Mr. LEVIN.,2015,humbl join famili friend commun larg mourn loss celebr life honor accomplish," I am humbled to join with his family, friends  and  the community at-large  in mourning his  loss, while celebrating his life and honoring his  accomplishments"," I am humbled to join with his family, friends  and  the community at-large  in mourning his  loss, while celebrating his life and honoring his  accomplishments"
Senate,115,0.529,38,2017-03-15,Mr. BARRASSO.,2017,presid join colleagu floor agre comment senat arizona made,"President, joining my colleague here on the floor, I  agree with all of the comments the  Senator from Arizona has made","President, joining my colleague here on the floor, I  agree with all of the comments the  Senator from Arizona has made"
,115,0.16,57,2017-07-17,Mr. SMITH of New Jersey.,2017,strangl freedom speech trampl human right stifl human suppress truth express hope china futur,"To strangle freedom of speech is to  trample on human rights, stifle humanity, and  suppress truth.’ ’  And he also expressed his hopes for China’s future: ‘ ‘","To strangle freedom of speech is to  trample on human rights, stifle humanity, and  suppress truth.’ ’  And he also expressed his hopes for China’s future: ‘ ‘"
House,115,-0.403,22,2017-05-01,Mr. VEASEY.,2017,thank gentlewoman virgin island hard work special order hour,"Speaker, I thank  the gentlewoman from the Virgin Islands for all of her hard work on this  Special  Order  hour","Speaker, I thank  the gentlewoman from the Virgin Islands for all of her hard work on this  Special  Order  hour"
Senate,113,-0.249,80,2014-06-26,Mr. COONS.,2014,last sector act cosponsor senat brownand collin provis help meet fundament challeng connect school busi requir state local workforc invest board establish sector base partnership," The last, the SECTORS Act, cosponsored by Senators BROWNand COLLINS,  is a provision that helps meet the fundamental challenge of connecting our  schools with our businesses by requiring State and local workforce investment boards to establish sector-based  partnerships"," The last, the SECTORS Act, cosponsored by Senators BROWNand COLLINS,  is a provision that helps meet the fundamental challenge of connecting our  schools with our businesses by requiring State and local workforce investment boards to establish sector-based  partnerships"
Senate,113,-0.325,53,2013-05-23,Ms. STABENOW.,2013,farm bill minut equal divid prior vote relat sander amend,"954, the farm bill; that there  be 2 minutes equally divided prior to a  vote in relation to the Sanders amendment No","954, the farm bill; that there  be 2 minutes equally divided prior to a  vote in relation to the Sanders amendment No"
,112,0.284,80,2011-06-13,Mr. WOLF.,2011,sd, SD–538  11 a.m, SD–538  11 a.m
Senate,112,-0.249,499,2011-12-15,Mr. COONS.,2011,militari custodi even suspect present immin threat public safeti held suspicion commit us,"military custody, even when that suspect  presents no imminent threat to public  safety and  is being held under suspicion of committing a U.S","military custody, even when that suspect  presents no imminent threat to public  safety and  is being held under suspicion of committing a U.S"
Senate,113,-0.123,57,2014-11-13,Ms. HEITKAMP.,2014,taken us longer analyz keyston taken us beat hitlerbi far almost percent time spent analyz keyston pipelin,"It has taken us longer to  analyze Keystone  than what  it has  taken us to beat Hitler—by far, almost  50 percent more time spent analyzing  the Keystone Pipeline","It has taken us longer to  analyze Keystone  than what  it has  taken us to beat Hitler—by far, almost  50 percent more time spent analyzing  the Keystone Pipeline"
Senate,114,-0.173,50,2015-04-28,Mr. CARPER.,2015,think key reduc deficit threefold, I think the key to further reducing  deficits is threefold: No, I think the key to further reducing  deficits is threefold: No
House,112,0.585,9,2011-05-02,Mr. BURTON of Indiana.,2011,less hour raid bin laden bodi taken aircraft carrier uss carl vinson buri north arabian sea overnight," Less than 12 hours after the raid, bin  Laden’s body was taken to the aircraft  carrier, USS Carl Vinson, and he was  buried in the North Arabian Sea overnight"," Less than 12 hours after the raid, bin  Laden’s body was taken to the aircraft  carrier, USS Carl Vinson, and he was  buried in the North Arabian Sea overnight"
House,114,-0.279,8,2016-03-03,Mr. POLIS.,2016,open rule would abl offer amend close small site exempt regard frack cant,"If it  was an open rule, I would be able to  offer my amendment to close the small  site exemption with regard to fracking,  but I can’t","If it  was an open rule, I would be able to  offer my amendment to close the small  site exemption with regard to fracking,  but I can’t"
House,112,0.708,23,2011-01-18,Mr. WALSH of Illinois.,2011,date organ includ obamacar biggest union support receiv waiver,"To date, there  are 222 organizations, including some  of ObamaCare’s  biggest  union  supporters, who have  received waivers","To date, there  are 222 organizations, including some  of ObamaCare’s  biggest  union  supporters, who have  received waivers"
Senate,113,0.208,113,2013-02-14,Ms. MURKOWSKI.,2013,mani feder depart agenc feder commun commiss one exampl routin send notic permit licens applic,"Many Federal  departments and agencies, the Federal Communication Commission, as one example, routinely sends out notices on permit and license applications","Many Federal  departments and agencies, the Federal Communication Commission, as one example, routinely sends out notices on permit and license applications"
