branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
House,102,-0.514,132,3,Mr. RANGEL.,1991,narcot committe member propos legisl sup port legisl effort stand committe broad array drug issu last congress includ correct altern fund drug treatment preven tion program drug treatment polici drug paraphernalia popper ice methamphetamin drug free school money launder interdict im provement hospit emerg room intern narcot control," The Narcotics Committee  and  its  members proposed legislation and sup ported  the  legislative efforts of  the  standing committees on a broad array  of drug issues during the last Congress  including  correctional  alternatives,  funding for drug treatment and preven tion programs, drug treatment policy,  drug paraphernalia, poppers, ice and  methamphetamine,  drug-free  schools,  money  laundering,  interdiction  im provements,  hospital  emergency  rooms,  and  international  narcotics  control"," The Narcotics Committee  and  its  members proposed legislation and sup ported  the  legislative efforts of  the  standing committees on a broad array  of drug issues during the last Congress  including  correctional  alternatives,  funding for drug treatment and preven tion programs, drug treatment policy,  drug paraphernalia, poppers, ice and  methamphetamine,  drug-free  schools,  money  laundering,  interdiction  im provements,  hospital  emergency  rooms,  and  international  narcotics  control"
,106,-0.513,205,1999-08-03,Mrs. MINK of Hawaii.,1999,dozen taken cours tie drug traffick,Dozens of  those who have taken this course have been tied to drug trafficking,Dozens of  those who have taken this course have been tied to drug trafficking
House,99,-0.514,1408,6,Mr. RANGEL.,1986,provid estab lishment offic alcohol drug abus within servic,It provides  for the estab lishment of an Office of Alcohol and Drug  Abuse within the Service,It provides  for the estab lishment of an Office of Alcohol and Drug  Abuse within the Service
House,112,-0.35,3,2011-07-21,Ms. KAPTUR.,2011,america countri spend billion prescript drug,"America, as  a country, spends over $250 billion a  year on prescription drugs","America, as  a country, spends over $250 billion a  year on prescription drugs"
Senate,101,-0.241,543,11,Mr. BRYAN.,1990,marijuana grower eastern part state wet weather boon illeg busi,"For marijuana  growers  in  the eastern part of my  State,  the wet weather has been a  boon for their illegal business","For marijuana  growers  in  the eastern part of my  State,  the wet weather has been a  boon for their illegal business"
,105,-0.325,1304,1,Ms. STABENOW.,1998,albert nation leader area drug enforc spent eight year detroit dea offic," ""Albert  is a national  leader  in  the area of  drug enforcement, who has spent more than  eight years in Detroit's DEA office"," ""Albert  is a national  leader  in  the area of  drug enforcement, who has spent more than  eight years in Detroit's DEA office"
,110,0.601,211,2008-03-12,Mr. MACK.,2008,madam rise today honor lee counti coalit drug free southwest florida spread awar danger drug use underag drink second annual drug hous odyssey," Madam Speaker, I rise today to  honor  the Lee County Coalition  for a Drug-  Free Southwest Florida for spreading awareness about the dangers of drug use and underage drinking at  its second annual Drug  House Odyssey"," Madam Speaker, I rise today to  honor  the Lee County Coalition  for a Drug-  Free Southwest Florida for spreading awareness about the dangers of drug use and underage drinking at  its second annual Drug  House Odyssey"
House,107,0.122,13,2002-09-19,Mrs. JOHNSON of Connecticut.,2002,hous reauthor welfar reform hous pass strong bill provid prescript drug senior entitl,The House  has reauthorized welfare reform and  the House has passed a very strong bill  providing prescription drugs to seniors  as an entitlement,The House  has reauthorized welfare reform and  the House has passed a very strong bill  providing prescription drugs to seniors  as an entitlement
House,104,0.453,301,14,Mr. BURR.,1995,con duct campaign let doc tor research know drug might use treatment not spe cific mention label,He has con ducted a campaign against letting doc tors and researchers know how drugs  might be used for treatments not spe cifically mentioned on the label,He has con ducted a campaign against letting doc tors and researchers know how drugs  might be used for treatments not spe cifically mentioned on the label
House,114,-0.379,37,2015-03-24,Mr. YARMUTH.,2015,prescript drug doughnut hole reopen,The prescription drug doughnut hole will reopen,The prescription drug doughnut hole will reopen
House,95,-0.339,1211,3,Mr. BIAGGI.,1978,particip hear leg islat greatli impress accomplish adea duce alcohol drug abus school, I participated at hearings on this leg islation and was greatly impressed with  the accomplishments of the ADEA in re ducing alcohol and drug abuse  in our  schools, I participated at hearings on this leg islation and was greatly impressed with  the accomplishments of the ADEA in re ducing alcohol and drug abuse  in our  schools
,100,0.227,235,17,Mr. BROOMFIELD.,1988,fund drug abus prevent, More Funds for Drug Abuse Prevention, More Funds for Drug Abuse Prevention
Senate,111,-0.353,23,2010-03-26,Mr. UDALL of Colorado.,2010,colorado senior friend frank blake colorado spring pay less prescript drug," More  than  100,000 Colorado  seniors,  such as my friend Frank Blakely in  Colorado Springs, will pay less for prescription drugs"," More  than  100,000 Colorado  seniors,  such as my friend Frank Blakely in  Colorado Springs, will pay less for prescription drugs"
,106,0.366,219,2000-06-28,Mr. FRIST.,2000,presid pleas today join senat breaux kerrey bond santorum landrieu ashcroft collin introduc medicar prescript drug modern act truli bipartisan effort address real need provid senior prescript drug deserv strengthen improv medicar program overal,"President,  I  am pleased to be here today to join Senators  BREAUX,  KERREY,  BOND, SANTORUM, LANDRIEU, ASHCROFT, and COLLINS in introducing the ‘‘Medicare Prescription Drug and Modernization Act of 2000’’—a truly bipartisan effort to address the real need to provide seniors the prescription drugs they deserve and strengthen and improve the Medicare program overall","President,  I  am pleased to be here today to join Senators  BREAUX,  KERREY,  BOND, SANTORUM, LANDRIEU, ASHCROFT, and COLLINS in introducing the ‘‘Medicare Prescription Drug and Modernization Act of 2000’’—a truly bipartisan effort to address the real need to provide seniors the prescription drugs they deserve and strengthen and improve the Medicare program overall"
Senate,115,0.382,39,2017-08-03,Mr. HATCH.,2017,rather protect strengthen drug suppli chain,"Rather,  it protects and  strengthens the drug supply chain by  VerDate Sep 11 2014  08:22 Aug 04, 2017 Jkt 069060 PO 00000 Frm 00039 Fmt 0637 Sfmt 0634 E:\CR\FM\A03AU6.061 S03AUPT1 E T A N E S h t i w D O R P 2 B H B 4 C B K S D n o l l i h d l         ","Rather,  it protects and  strengthens the drug supply chain by  "
House,105,0.375,384,7,Mr. PORTMAN.,1997,bill redirect commun less three tenth percent exist ing money billion feder drug control budget,The bill  redirects  to  communities  less  than  three-tenths of 1 percent of our exist ing money from the $16 billion Federal  drug  control budget,The bill  redirects  to  communities  less  than  three-tenths of 1 percent of our exist ing money from the $16 billion Federal  drug  control budget
,102,0.382,1325,7,Mr. OXLEY.,1991,colombian govern offici citizen must make clear drug traffick not welcom countri, Colombian Government officials and citizens  must make it clear that drug trafficking is not  welcomed in their country, Colombian Government officials and citizens  must make it clear that drug trafficking is not  welcomed in their country
House,114,0.217,80,2015-11-16,Mr. COSTELLO of Pennsylvania.,2015,letter assist secretari legisl depart health human servic transmit depart report congress fifth sixth seventh review backlog postmarket requir postmarket commit food drug administr pursuant usc,"A letter from the Assistant Secretary  for Legislation, Department of Health and  Human Services, transmitting the Department’s Reports to Congress on the Fifth,  Sixth, and Seventh Reviews of the Backlog  of Postmarketing Requirements and Postmarketing Commitments by the Food and  Drug Administration, pursuant to 21 U.S.C","A letter from the Assistant Secretary  for Legislation, Department of Health and  Human Services, transmitting the Department’s Reports to Congress on the Fifth,  Sixth, and Seventh Reviews of the Backlog  of Postmarketing Requirements and Postmarketing Commitments by the Food and  Drug Administration, pursuant to 21 U.S.C"
House,105,0.375,384,7,Mr. PORTMAN.,1997,take exist feder drug control resourc rechannel support com muniti antidrug group around countri actual work reduc teenag drug abus,It takes  existing Federal drug control resources  and rechannels them to support com munity  antidrug groups  around  the  country that are actually working to  reduce teenage drug abuse,It takes  existing Federal drug control resources  and rechannels them to support com munity  antidrug groups  around  the  country that are actually working to  reduce teenage drug abuse
Senate,99,0.185,730,3,Mrs. HAWKINS.,1985,presid ask unani mou consent attach articl new york time entitl drug crop export na tion date februari sert record,"President,  I  ask unani mous consent that the attached article  from  the New York Times, entitled,  ""Drug Crops Are Up In Export Na tions,"" dated February 14, 1985, be in serted in the RECORD","President,  I  ask unani mous consent that the attached article  from  the New York Times, entitled,  ""Drug Crops Are Up In Export Na tions,"" dated February 14, 1985, be in serted in the RECORD"
Senate,100,-0.301,410,1,Mr. MOYNIHAN.,1988,provid million secretari health human servic make grant nonprofit organ treatment servic intraven drug user percent fund go area high incid drug use aid,It provides $100 million  for  the  Secretary  of Health  and  Human Services  to make grants for  nonprofit organizations for treatment  services to intravenous drug users; 75  percent of these funds will go to areas  with a high incidence of drug use and  AIDS,It provides $100 million  for  the  Secretary  of Health  and  Human Services  to make grants for  nonprofit organizations for treatment  services to intravenous drug users; 75  percent of these funds will go to areas  with a high incidence of drug use and  AIDS
Senate,98,-0.224,223,1,Mr. CHILES.,1984,sinc indict ment howev sev eral congression hear subcommitte substanti ate activ particip cuban govern organ drug smuggl activ,"Since  the  indict ments, however, there have been sev eral congressional hearings by other  subcommittees which have substanti ated  the active participation of  the  Cuban Government in organized drug  smuggling activities","Since  the  indict ments, however, there have been sev eral congressional hearings by other  subcommittees which have substanti ated  the active participation of  the  Cuban Government in organized drug  smuggling activities"
House,103,0.5479999999999999,604,1,Mr. KYL.,1994,new survey releas depart heal th human servic high school student eighth grader show drug use rise first time decad,"Speaker, a new survey  released by the Department of Heal th  and Human Services of 51,000  high  school  students  and  eighth-graders  shows drug use on the rise for the first  time in over a decade","Speaker, a new survey  released by the Department of Heal th  and Human Services of 51,000  high  school  students  and  eighth-graders  shows drug use on the rise for the first  time in over a decade"
House,95,0.189,1211,3,Mr. QUIE.,1978,concern individu anyth excess ruin life bodi abus alcohol drug preval throughout countri today affect not," I am concerned when any individual does  anything in excess and ruins his or her  life or body, but the abuses of alcohol  and drugs that are prevalent throughout  the country today affect not only the in"," I am concerned when any individual does  anything in excess and ruins his or her  life or body, but the abuses of alcohol  and drugs that are prevalent throughout  the country today affect not only the in"
Senate,113,-0.266,37,2013-12-20,Mrs. FEINSTEIN.,2013,estim put cost reclaim land damag illicit marijuana growth approxim per acr,"Estimates  put the cost of reclaiming land damaged by illicit marijuana growth at approximately $15,000 per acre","Estimates  put the cost of reclaiming land damaged by illicit marijuana growth at approximately $15,000 per acre"
House,95,0.043,1211,3,Mr. GILMAN.,1978,alcohol drug abus educa ation program administ depart health educ welfar design prevent drug abus nation school age youth,"The alcohol and drug abuse educa ation program, which is administered by  the Department of Health, Education,  and Welfare, is designed to prevent drug  abuse by this Nation's school-age youth","The alcohol and drug abuse educa ation program, which is administered by  the Department of Health, Education,  and Welfare, is designed to prevent drug  abuse by this Nation's school-age youth"
House,106,-0.389,43,1999-02-11,Mr. CAPPS.,1999,extra money senior pay goe drug compani continu give big discount hmo manag care compani,"No, the extra money the seniors  are paying goes to the drug company so  it can continue giving big discounts to  HMOs and managed care companies","No, the extra money the seniors  are paying goes to the drug company so  it can continue giving big discounts to  HMOs and managed care companies"
,94,0.336,989,2,Mr. GOODLING.,1975,alco hol depend recent cite nation commiss mari huana drug abus seri ou drug problem countri today,"Speaker, alco hol dependence has been recently cited  by the National Commission on Mari huana and Drug Abuse as the most seri ous drug problem in our country today","Speaker, alco hol dependence has been recently cited  by the National Commission on Mari huana and Drug Abuse as the most seri ous drug problem in our country today"
House,106,-0.389,43,1999-02-11,Mr. CAPPS.,1999,buyer pharmacist pay substanti drug must pass higher cost custom mani senior,"Other buyers,  such as pharmacists, pay substantially  more for the same drugs and must pass  those higher costs on to their customers, many of whom are seniors","Other buyers,  such as pharmacists, pay substantially  more for the same drugs and must pass  those higher costs on to their customers, many of whom are seniors"
House,111,0.54,554,2009-10-07,Mr. KINGSTON.,2009,confer report provid billion food drug administr repres percent increas last," The conference report provides $2.36 billion  for the Food and Drug Administration, which  represents a 15 percent  increase over  last  year"," The conference report provides $2.36 billion  for the Food and Drug Administration, which  represents a 15 percent  increase over  last  year"
Senate,107,0.338,158,2002-07-17,Mr. SANTORUM.,2002,could terrorist could phoni drug,"It could be terrorists, but it  could be just phony drugs","It could be terrorists, but it  could be just phony drugs"
Senate,101,-0.241,543,11,Mr. BRYAN.,1990,pot plant usual measur inch high earli june found measur excess feet,"Pot plants, usually measuring  18  inches high  in early June, have  been found to measure in excess of 4  feet","Pot plants, usually measuring  18  inches high  in early June, have  been found to measure in excess of 4  feet"
,99,-0.355,3,18,Mr. SMITH of Florida.,1985,simpli anoth attempt castro divert attent govern involv drug symbol repres time day hous proceed eg pm," This simply  is another attempt by  Castro  to divert attention  from his  government's own involvement in drug  0 This symbol represents the time of day during the House proceedings, e.g., 0  is 2:07 p.m"," This simply  is another attempt by  Castro  to divert attention  from his  government's own involvement in drug  0 This symbol represents the time of day during the House proceedings, e.g., 0  is 2:07 p.m"
Senate,108,-0.303,87,2003-01-07,Mr. DASCHLE.,2003,saw propos dedic greater resourc homeland secur medicar prescript drug benefit real enforc patient bill right,"We saw  that on proposals to dedicate greater  resources  to  homeland  security,  a  Medicare prescription drug benefit, and  a  real, enforceable patients’ bill of  rights","We saw  that on proposals to dedicate greater  resources  to  homeland  security,  a  Medicare prescription drug benefit, and  a  real, enforceable patients’ bill of  rights"
,100,0.227,235,17,Mr. BROOMFIELD.,1988,port drug use militari declin percent sinc,Re ported drug use in the military has declined  67 percent since 1980,Re ported drug use in the military has declined  67 percent since 1980
,106,-0.304,45,2000-03-23,Mrs. THURMAN.,2000,one reason come today talk issu think becom nation interest obvious caught peopl attent everybodi want talk prescript drug,"Chairman, one of the reasons I come here today is to talk about an issue that I think has become a national interest; and obviously, it has caught people’s attention, because everybody wants to talk about it now, and that  is prescription drugs","Chairman, one of the reasons I come here today is to talk about an issue that I think has become a national interest; and obviously, it has caught people’s attention, because everybody wants to talk about it now, and that  is prescription drugs"
House,114,0.6459999999999999,13,2016-05-12,Mr. SENSENBRENNER.,2016,nearli half million american lost live drug overdos,Nearly a half million Americans  lost their lives to drug overdoses in  2015,Nearly a half million Americans  lost their lives to drug overdoses in  2015
,98,-0.171,132,1,Mr. HAMILTON.,1984,con gress feder regulatori agenc food drug administr fda,"Con gress and federal regulatory agencies, such  as  the  Food  and Drug Administration  <FDA>","Con gress and federal regulatory agencies, such  as  the  Food  and Drug Administration  <FDA>"
Senate,103,0.31,1306,1,Mr. BOND.,1994,kid like drug engag premarit sex poorli sch,"Those kids  are more likely to do drugs, to engage  in premarital sex, and to do poorly in  sch001","Those kids  are more likely to do drugs, to engage  in premarital sex, and to do poorly in  sch001"
House,100,-0.304,183,17,Mr. FEIGHAN.,1988,accord testimoni receiv judiciari committe drug gang buy weapon one state transport state use drug relat crime,"According to testimony that  we  have  received  in  the  Judiciary  Committee,  drug  gangs  are  buying  weapons in one State and transporting  them to other States, and using them  in drug-related crimes","According to testimony that  we  have  received  in  the  Judiciary  Committee,  drug  gangs  are  buying  weapons in one State and transporting  them to other States, and using them  in drug-related crimes"
House,102,0.381,575,18,Mr. WEBER.,1991,report state dishearten two agenc continu resort budget gimmickri claim fictiti user fee part food drug administr annual budget request would seem,"As the report states:  ""It is disheartening  that  these  two agencies  continue  to  resort  to budget gimmickry by  claiming  fictitious user  fees as part of  the  Food and Drug Administration's annual budget  request."" It would seem, Mr","As the report states:  ""It is disheartening  that  these  two agencies  continue  to  resort  to budget gimmickry by  claiming  fictitious user  fees as part of  the  Food and Drug Administration's annual budget  request."" It would seem, Mr"
,101,-0.502,1138,20,Mr. MARKEY.,1989,turn na tion stop light made speed limit volun tari stop fill pot hole repair bridg told american public go alon,"It's as if we turned off all the Na tion's stop lights, made all speed limits volun tary, stopped filling the pot holes, or repairing  the bridges-and told the American public to  go  it alone","It's as if we turned off all the Na tion's stop lights, made all speed limits volun tary, stopped filling the pot holes, or repairing  the bridges-and told the American public to  go  it alone"
,95,-0.514,1094,5,Mr. RANGEL.,1977,human miseri poverti occup educa tional discrimin subhuman hous fundament caus heroin addict sinc profit heroin traffic enorm alway will exploit miseri,"Human  misery-poverty,  occupational and  educa tional discrimination, subhuman housing is the fundamental cause of heroin addiction;  and since the profits from heroin traffic are so  enormous, there will always be those willing  to exploit that misery","Human  misery-poverty,  occupational and  educa tional discrimination, subhuman housing is the fundamental cause of heroin addiction;  and since the profits from heroin traffic are so  enormous, there will always be those willing  to exploit that misery"
House,101,0.691,179,11,Mr. DANNEMEYER.,1990,specif surpris last gener born america diffi culti say drug ob servanc standard treat bodi societi boot creator standard human conduct public educ system restor voluntari prayer school essenti step educ children exist standard valu foundat cornerston life," Specifically, should we be surprised that the  last generation born in America is having diffi culty in saying no to drugs, which is the ob servance of a standard  in how we  treat our  own body, when as a society we booted the  Creator of standards in human conduct out of  the public education system?  Restoring voluntary prayer  in school  is an  essential step in educating our children on the  existence of standards and values as  the  foundation cornerstone for life"," Specifically, should we be surprised that the  last generation born in America is having diffi culty in saying no to drugs, which is the ob servance of a standard  in how we  treat our  own body, when as a society we booted the  Creator of standards in human conduct out of  the public education system?  Restoring voluntary prayer  in school  is an  essential step in educating our children on the  existence of standards and values as  the  foundation cornerstone for life"
House,108,0.384,2,2003-06-24,Ms. DUNN.,2003,use principl alreadi use privat compani lower drug cost senior pass along bigger discount manufactur," By using the same principles already  used by private companies, we will  lower drug costs for seniors by passing  along to them bigger discounts from  manufacturers"," By using the same principles already  used by private companies, we will  lower drug costs for seniors by passing  along to them bigger discounts from  manufacturers"
Senate,114,-0.266,67,2015-01-06,Mrs. FEINSTEIN.,2015,current law abil prosecut sourc nation traffick countri limit sinc often direct evid knowledg illeg drug intend unit,"Under current  law, our ability to prosecute source-nation traffickers from these countries is  limited since there is often no direct  evidence of their knowledge that illegal drugs were intended for the United  VerDate Sep 11 2014  05:57 Jan 07, 2015 Jkt 049060 PO 00000 Frm 00018 Fmt 0624 Sfmt 0634 E:\CR\FM\A06JA6.054 S06JAPT1 E T A N E S h t i w D O R P 1 N V T P S 4 K S D n o r e c n e p S S         ","Under current  law, our ability to prosecute source-nation traffickers from these countries is  limited since there is often no direct  evidence of their knowledge that illegal drugs were intended for the United  "
,100,0.227,235,17,Mr. BROOMFIELD.,1988,exampl current use cocain among high school senior drop one third lowest level sinc,"For example, current use of cocaine  among high school seniors dropped by one third in 1987 to the lowest level since 1978","For example, current use of cocaine  among high school seniors dropped by one third in 1987 to the lowest level since 1978"
Senate,107,0.091,193,2001-07-17,Ms. SNOWE.,2001,specif spice creat prescript drug coverag program medicar beneficiari enrol part part b choos enrol," Specifically, SPICE  2001 creates a  prescription drug coverage program for  all Medicare beneficiaries enrolled in  both Part A and Part B, and who  choose to enroll"," Specifically, SPICE  2001 creates a  prescription drug coverage program for  all Medicare beneficiaries enrolled in  both Part A and Part B, and who  choose to enroll"
House,102,-0.514,132,3,Mr. RANGEL.,1991,emerg care provid testi fie select committe seen increas homi cide gunshot wound violent sault opportunist ill short age bed complic drug crisi," Emergency care providers have  testi fied before the select committee that  they have seen an increase in homi cides,  gunshot wounds,  violent  as saults, opportunistic illnesses, a short age of beds, and other complications  from  the drug crisis"," Emergency care providers have  testi fied before the select committee that  they have seen an increase in homi cides,  gunshot wounds,  violent  as saults, opportunistic illnesses, a short age of beds, and other complications  from  the drug crisis"
,102,0.098,974,7,Mr. DAVIS.,1991,new author vital law enforc tool use drug smuggler propos presid part nation drug control strategi,"This new  authority is a vital law enforcement tool for use  against drug smugglers, and was proposed by  the President as part of the 1990 and 1991  national drug control strategies","This new  authority is a vital law enforcement tool for use  against drug smugglers, and was proposed by  the President as part of the 1990 and 1991  national drug control strategies"
House,102,0.382,1172,1,Mr. OXLEY.,1992,mem ber select committe narcot ic abus control welcom last week releas fourth nation drug control strategi applaud leadership presid bush governor martinez,"Speaker, as a mem ber of the Select Committee on Narcot ics Abuse and Control, I welcomed last  week's release of the fourth national  drug control strategy, and  applaud  the leadership of President Bush and  Governor Martinez","Speaker, as a mem ber of the Select Committee on Narcot ics Abuse and Control, I welcomed last  week's release of the fourth national  drug control strategy, and  applaud  the leadership of President Bush and  Governor Martinez"
,93,-0.382,678,30,Mr. KLUCZYNSKI.,1974,new label regul issu food drug admini tration issu propos depart agricultur make spe cial,New labeling regulations  issued by the Food and Drug Adminis tration and issued or proposed by the  Department of Agriculture make no spe cial,New labeling regulations  issued by the Food and Drug Adminis tration and issued or proposed by the  Department of Agriculture make no spe cial
,104,-0.39,850,21,Mr. MEEHAN.,1995,success program teen provid social career develop tutori serv ice athlet recreat alcohol drug abus prevent juvenil delinqu teenag pregnanc prevent program dur ing influenti impression teenag year," Their successful program for teens provides  social and career development,  tutorial serv ices, athletics,  recreation, alcohol and drug  abuse prevention,  juvenile delinquency and  teenage pregnancy prevention programs dur ing those most influential and  impressionable  teenage years"," Their successful program for teens provides  social and career development,  tutorial serv ices, athletics,  recreation, alcohol and drug  abuse prevention,  juvenile delinquency and  teenage pregnancy prevention programs dur ing those most influential and  impressionable  teenage years"
,100,-0.174,1119,8,Mr. YATRON.,1987,furthermor among first recogn emerg drug problem stamford involv feder sponsor drug search program,"Furthermore, she  was among the first to recognize the emerging  drug problem  in Stamford and  in  the 1960's  was involved in a federally sponsored drug re search program","Furthermore, she  was among the first to recognize the emerging  drug problem  in Stamford and  in  the 1960's  was involved in a federally sponsored drug re search program"
House,108,-0.19,55,2003-07-14,Mr. DOOLEY of California.,2003,furthermor approach hous bill take one tri bribe privat insur compani provid prescript drug benefit," Furthermore, the approach that the  House bill is taking is one which tries  to bribe the private insurance companies to provide this prescription drug  benefit"," Furthermore, the approach that the  House bill is taking is one which tries  to bribe the private insurance companies to provide this prescription drug  benefit"
House,95,-0.44,821,5,Mr. BEILENSON.,1977,transmit reoort laetril alleg cancer drug com mitte interst foreign commerc," transmitting  a  reoort  on  Laetrile, an alleged cancer drug; to the Com mittee on Interstate and Foreign Commerce"," transmitting  a  reoort  on  Laetrile, an alleged cancer drug; to the Com mittee on Interstate and Foreign Commerce"
House,102,-0.215,1329,18,Mr. DERRICK.,1991,ar use calib bullet not penetr wall thu pro tect individu adjac room drug raid," AR-15 which uses  .11  caliber bullets  that will not penetrate walls, thus pro tecting individuals in adjacent rooms  during a drug raid"," AR-15 which uses  .11  caliber bullets  that will not penetrate walls, thus pro tecting individuals in adjacent rooms  during a drug raid"
Senate,114,-0.635,79,2015-03-17,Mr. BOOKER.,2015,percent feder drug offend quarter percentof feder prison period," That was more than 50 percent of all  Federal drug offenders and more than a  quarter—25  percent—of  all  Federal  prisoners, period"," That was more than 50 percent of all  Federal drug offenders and more than a  quarter—25  percent—of  all  Federal  prisoners, period"
,108,-0.472,185,2003-12-08,Mr. FATTAH.,2003,fund use prevent employ drop coverag improv drug benefit,These funds should be used to prevent  employers from dropping coverage or to improve the drug benefit,These funds should be used to prevent  employers from dropping coverage or to improve the drug benefit
House,103,0.5479999999999999,604,1,Mr. KYL.,1994,meanwhil hardcor drug use cocain drug continu flow across border," Meanwhile, hardcore drug use is up  and cocaine and other drugs continue  to flow across our borders"," Meanwhile, hardcore drug use is up  and cocaine and other drugs continue  to flow across our borders"
Senate,97,0.433,721,19,Mr. HAYAKAWA.,1981,sex pro fane obscen languag cruelti ani mal drug nuditi,"sex, pro fane or obscene language, cruelty to ani mals, drugs, and nudity","sex, pro fane or obscene language, cruelty to ani mals, drugs, and nudity"
,103,0.276,235,8,Mrs. BENTLEY.,1993,close would like congratul princip pot spring elementari sandra fitzel," In closing,  I would  like to congratulate the  principal of Pot Spring Elementary, Sandra  Fitzell"," In closing,  I would  like to congratulate the  principal of Pot Spring Elementary, Sandra  Fitzell"
House,105,0.375,384,7,Mr. PORTMAN.,1997,bill provid need support commu niti around countri help wage war drug commun commun child child,"This bill  provides needed support to our commu nities around the country to help them  wage the war on drugs, community by  community, child by child","This bill  provides needed support to our commu nities around the country to help them  wage the war on drugs, community by  community, child by child"
House,106,-0.389,43,1999-02-11,Mr. CAPPS.,1999,medicar health safeti net million elderli disabl american not cover outpati prescript drug,"Medicare, this health  safety net for millions of elderly and  disabled Americans, does not  cover  outpatient prescription drugs","Medicare, this health  safety net for millions of elderly and  disabled Americans, does not  cover  outpatient prescription drugs"
House,106,-0.389,43,1999-02-11,Mr. CAPPS.,1999,sad stori senior pay money drug hmo reap huge profit base partli huge discount get drug compani, It is a very sad story that seniors are  paying more in money for drugs than  they should while HMOs are reaping a  huge profit based partly on the huge  discounts they get from drug companies, It is a very sad story that seniors are  paying more in money for drugs than  they should while HMOs are reaping a  huge profit based partly on the huge  discounts they get from drug companies
Senate,95,0.078,54,5,Mr. HEINZ.,1977,list might ad walk center counsel drug abus rehabilit program neighbor hood medic dental clinic light industri warehous mani," To this list might be added walk-in  centers for counseling, drug abuse and  other rehabilitative programs, neighbor hood medical and dental clinics,  light  industry, warehouses, and many more"," To this list might be added walk-in  centers for counseling, drug abuse and  other rehabilitative programs, neighbor hood medical and dental clinics,  light  industry, warehouses, and many more"
,106,-0.266,58,2000-06-28,Mr. POMEROY.,2000,hope today debat repres bipartisan consensu need help senior high cost prescript drug,"Speaker, I hope today’s debate  represents bipartisan consensus that we need to help our seniors with the high cost of prescription drugs","Speaker, I hope today’s debate  represents bipartisan consensus that we need to help our seniors with the high cost of prescription drugs"
House,102,-0.491,1507,7,Mr. SERRANO.,1991,instant check system alreadi develop anti drug abus act bradi bill sunset system becom oper,"Such an instant check system is already  being developed under the Anti-Drug Abuse  Act of 1988, and  the Brady bill will sunset  once this system becomes operational","Such an instant check system is already  being developed under the Anti-Drug Abuse  Act of 1988, and  the Brady bill will sunset  once this system becomes operational"
House,114,-0.401,11,2015-02-26,Mr. SIRES.,2015,jersey citi true american melt pot applaud mayor steve fulop resid jersey citi continu progress," Jersey City is a true American melting pot, and I applaud Mayor Steve  Fulop and the residents of Jersey City  on its continued progress"," Jersey City is a true American melting pot, and I applaud Mayor Steve  Fulop and the residents of Jersey City  on its continued progress"
,107,0.56,16,2002-06-17,Mrs. MYRICK.,2002,madam ask unanim consent requir claus c rule xii not appli bill includ propos provid prescript drug benefit plan," Madam Speaker, I ask  unanimous consent that the requirement of clause 2(c)(1) of rule XII not  apply to a bill that includes a proposal  to provide a prescription drug benefit  plan"," Madam Speaker, I ask  unanimous consent that the requirement of clause 2(c)(1) of rule XII not  apply to a bill that includes a proposal  to provide a prescription drug benefit  plan"
House,102,0.382,1172,1,Mr. OXLEY.,1992,certain ac tiviti feder govern ment undertak help produc nation destroy drug crop patrol intern border take meaning step money launder,"There are certain ac tivities which only the Federal Govern ment can undertake, such as helping  producer nations destroy drug crops,  patrolling our  international borders,  and  taking meaningful  steps against  money  laundering","There are certain ac tivities which only the Federal Govern ment can undertake, such as helping  producer nations destroy drug crops,  patrolling our  international borders,  and  taking meaningful  steps against  money  laundering"
House,111,0.513,3,2010-05-26,Mr. SULLIVAN.,2010,arizona sieg human drug smuggl front line deal mexico drug violenc spill unit state," Arizona  is under  siege with both  human and drug smuggling, and it is  on the front lines dealing with Mexico’s drug violence that is spilling over  into the United States"," Arizona  is under  siege with both  human and drug smuggling, and it is  on the front lines dealing with Mexico’s drug violence that is spilling over  into the United States"
House,110,-0.29600000000000004,93,2007-06-27,Mr. RUPPERSBERGER.,2007,million million increas presid budget high intens drug traffick area," There is $226 million, a $6 million increase, over the President’s budget for  high-intensity drug trafficking areas"," There is $226 million, a $6 million increase, over the President’s budget for  high-intensity drug trafficking areas"
House,104,0.453,283,17,Mr. MILLER of Florida.,1996,militari drug interdict budg et posit,"military's drug interdiction budg et by 1,000 positions","military's drug interdiction budg et by 1,000 positions"
Senate,107,0.091,193,2001-07-17,Ms. SNOWE.,2001,offer bill today friend senat wydenbecaus product three collabor effort provid nation senior prescript drug coverag offer hope consid part broader reform senat take one,"I  offer this bill today, with my friend  Senator WYDENbecause it is the product of a three year collaborative effort  to provide our Nation’s seniors with  prescription drug coverage, and I offer  it with the hopes that it will be considered as part of a broader reform when  the Senate takes one up","I  offer this bill today, with my friend  Senator WYDENbecause it is the product of a three year collaborative effort  to provide our Nation’s seniors with  prescription drug coverage, and I offer  it with the hopes that it will be considered as part of a broader reform when  the Senate takes one up"
Senate,107,0.091,123,2002-07-17,Ms. SNOWE.,2002,cost spend increas substanti senior citizen find often prescript drug need take simpli reach,"With  the cost and spending increasing substantially, senior citizens are finding  all  too often  that  the prescription  drugs they need to take are simply out  of reach","With  the cost and spending increasing substantially, senior citizens are finding  all  too often  that  the prescription  drugs they need to take are simply out  of reach"
