branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
,95,0.3,249,5,Mr. KEMP.,1977,altern pro gram offer minor would cut tax rate equal amount roughli percent across board," There was an alternative to this pro gram offered by  the minority, which  would have cut all tax rates by an equal  amount, roughly 22 percent across the  board"," There was an alternative to this pro gram offered by  the minority, which  would have cut all tax rates by an equal  amount, roughly 22 percent across the  board"
House,101,0.043,54,3,Mr. GILMAN.,1989,antidrug legisl includ initi combat money launder end use american made chemic drug product esca late effort erad interdict drug produc abroad work harder home antidrug educ treatment reha bilit,"The antidrug  legislation  included  initiatives  to  combat  money laundering, to end the use of American  made chemicals  in drug production, to esca late our efforts to eradicate and interdict drugs  produced abroad, and to work harder at home  in antidrug education and treatment and reha bilitation","The antidrug  legislation  included  initiatives  to  combat  money laundering, to end the use of American  made chemicals  in drug production, to esca late our efforts to eradicate and interdict drugs  produced abroad, and to work harder at home  in antidrug education and treatment and reha bilitation"
House,103,0.32,220,13,Ms. PRYCE of Ohio.,1993,cannot go back elec tion suggest democrat col leagu least think back histori rais tax last," But if we cannot go back to the elec tion, I suggest that my Democratic col leagues at least think back in history  when you raised taxes last"," But if we cannot go back to the elec tion, I suggest that my Democratic col leagues at least think back in history  when you raised taxes last"
House,107,0.54,34,2001-05-16,Mr. KINGSTON.,2001,oppos tax reduct believ heart heart crux whole matter big philosoph empir differ parti heart heart believ spend money better,"Why are they opposed to a tax reduction? Because they believe in their heart of hearts, and this is the crux of the whole matter, the big philosophical, empirical difference between the parties is that in their heart of hearts  they believe  they can  spend your money better than you can","Why are they opposed to a tax reduction? Because they believe in their heart of hearts, and this is the crux of the whole matter, the big philosophical, empirical difference between the parties is that in their heart of hearts  they believe  they can  spend your money better than you can"
House,112,-0.187,2,2012-03-29,Mr. COSTA.,2012,suggest cut trillion deficit year spend cut tax reform ensur solvenc entitl medicar social secur,I suggest we cut $4 trillion from  the deficit over 10 years with spending  cuts and tax reform to ensure solvency  of entitlements such as Medicare and  Social Security,I suggest we cut $4 trillion from  the deficit over 10 years with spending  cuts and tax reform to ensure solvency  of entitlements such as Medicare and  Social Security
House,108,0.384,20,2004-09-29,Ms. DUNN.,2004,need job bill help promot job creation unit state reduc tax unit state manufactur, We need the jobs bill to help promote  job creation here in the United States  by reducing taxes on United States  manufacturers, We need the jobs bill to help promote  job creation here in the United States  by reducing taxes on United States  manufacturers
,97,-0.562,1108,1,Mr. ROSENTHAL.,1981,promot materi one offshor straddl shelter blatantli ad vertis tax deferr certainti first object tax shelter defer, The promotional materials for one  offshore straddle shelter blatantly ad vertises tax deferral as a certainty:  The first objective of the <tax shelter> is  deferment, The promotional materials for one  offshore straddle shelter blatantly ad vertises tax deferral as a certainty:  The first objective of the <tax shelter> is  deferment
Senate,105,-0.309,381,1,Mr. BYRD.,1998,georgia advanc state shambl economi,"Georgia was in an advanced  state of shambles, with  the economy  ","Georgia was in an advanced  state of shambles, with  the economy  "
House,111,0.338,45,2009-06-09,Mr. ROGERS of Alabama.,2009,addit offer tax credit work famili help purchas new vehicl bill would help incentiv lender financ new vehicl," In addition to offering tax credits to  working families to help purchase new  vehicles,  the  bill would  also  help  incentivize lenders to finance new vehicles"," In addition to offering tax credits to  working families to help purchase new  vehicles,  the  bill would  also  help  incentivize lenders to finance new vehicles"
,107,0.368,117,2001-03-06,Mr. WATKINS.,2001,tire industri pay excis tax heavi truck tire goe directli highway trust fund,The tire industry pays an excise tax on heavy truck tires that goes directly to the Highway Trust Fund,The tire industry pays an excise tax on heavy truck tires that goes directly to the Highway Trust Fund
Senate,105,-0.395,371,7,Mr. LEVIN.,1997,longtim propon histor preserv pleas support pesola effort secur project eli gibil histor preserv cer tific depart interior enabl pesola ceiv feder tax credit return commit retain toric characterist hotel,"As  a  longtime  proponent of historic preservation,  I  was pleased to support the Pesolas in  their efforts to secure the project's eli gibility for historic preservation cer tification from the Department of the  Interior, enabling  the Pesolas  to  re ceive federal tax credits in return for  their commitment to retaining the his toric characteristics of the hotel","As  a  longtime  proponent of historic preservation,  I  was pleased to support the Pesolas in  their efforts to secure the project's eli gibility for historic preservation cer tification from the Department of the  Interior, enabling  the Pesolas  to  re ceive federal tax credits in return for  their commitment to retaining the his toric characteristics of the hotel"
House,95,-0.058,340,3,Mrs. LLOYD of Tennessee.,1978,bill provid perman tax rate reduct individu busi ness committe way mean,A bill to provide for permanent  tax rate reductions for individuals and busi nesses; to the Committee on Ways and Means,A bill to provide for permanent  tax rate reductions for individuals and busi nesses; to the Committee on Ways and Means
House,102,-0.5770000000000001,1250,1,Mr. OLVER.,1992,work peopl america not get huge tax break sent budget deficit soar weaken economi certainli wasnt unemploy worker district sat hand save loan execut treat deposit like monopoli money build useless overpr hotel ev erywher,"The working people of America  did not get the huge tax breaks of the 1980's  which  sent our budget deficit soaring and  weakened  our  economy,  and  it  certainly  wasn't the unemployed workers in my district  who sat on their hands while savings and loan  executives  treated  deposits  like monopoly  money-building useless overpriced hotels ev erywhere","The working people of America  did not get the huge tax breaks of the 1980's  which  sent our budget deficit soaring and  weakened  our  economy,  and  it  certainly  wasn't the unemployed workers in my district  who sat on their hands while savings and loan  executives  treated  deposits  like monopoly  money-building useless overpriced hotels ev erywhere"
House,98,0.551,121,13,Mr. GRAMM.,1983,individu famili earn talli unaffect two wage earner famili earn see margin tax rate jump per cent,"Speaker, any individual or  family earning over $162,400 will be to tally  unaffected,  but  a  two wage  earner family earning $35,201 will see  its marginal tax rate jump by 9 per cent","Speaker, any individual or  family earning over $162,400 will be to tally  unaffected,  but  a  two wage  earner family earning $35,201 will see  its marginal tax rate jump by 9 per cent"
,96,-0.192,41,6,Mr. JOHNSTON.,1980,presid would not overstat say colleagu senat de bate windfal profit tax legisla tion pain one,"President,  it  would not be an overstatement to say to  my colleagues in the Senate that the de bate on the windfall profit tax legisla tion has been a very painful one for me","President,  it  would not be an overstatement to say to  my colleagues in the Senate that the de bate on the windfall profit tax legisla tion has been a very painful one for me"
,95,-0.416,392,5,Mr. GEPHARDT.,1977,sinc world war ii nation citi experienc steadi outmigr peopl job lead deteri orat tax base subs quent declin qualiti urban life," Since World War II our Nation's cities  have experienced a steady outmigration  of both people and jobs, leading to deteri oration of their tax bases and a subse quent decline  in the quality of urban  life"," Since World War II our Nation's cities  have experienced a steady outmigration  of both people and jobs, leading to deteri oration of their tax bases and a subse quent decline  in the quality of urban  life"
,106,0.28,155,2000-10-04,Mr. FITZGERALD.,2000,fitzgerald believ even percent state tax rais significantli high percent owner still would make nice profit,"Fitzgerald believes that even if the 20 percent state tax were raised significantly, to as high as 60 percent, the owners still would make a nice profit","Fitzgerald believes that even if the 20 percent state tax were raised significantly, to as high as 60 percent, the owners still would make a nice profit"
House,106,0.36,143,1999-07-22,Mr. EHRLICH.,1999,republican tax relief plan improv live,"The Republican tax relief plan improves the lives, Mr","The Republican tax relief plan improves the lives, Mr"
House,98,-0.496,646,18,Mr. SEIBERLING.,1984,sure voter right inform elec tion whose program presid reagan propos cut whose tax propos rais,"Surely  the voters have a  right to be informed, before the elec tion,  whose  programs  President  Reagan proposes  to cut and whose  taxes he proposes to raise","Surely  the voters have a  right to be informed, before the elec tion,  whose  programs  President  Reagan proposes  to cut and whose  taxes he proposes to raise"
House,103,-0.52,1132,8,Mrs. UNSOELD.,1993,everi tax dol lar bill go toward deficit reduct,Every tax dol lar in  the bill will go  toward deficit reduction,Every tax dol lar in  the bill will go  toward deficit reduction
,94,-0.478,805,28,Mr. SCHEUER.,1975,tax payer forc bear cost anoth gross neglig,No tax payer should be forced to bear the costs  of another's gross negligence,No tax payer should be forced to bear the costs  of another's gross negligence
Senate,107,-0.326,120,2002-04-25,Mr. ROCKEFELLER.,2002,notic join floor distinguish rank member financ committe two gentlemen lot say tax legisl pass bodi," I notice that we are joined on the floor by the distinguished Chairman and Ranking Member of  the Finance Committee,  two gentlemen who have a lot to say about which tax legislation passes this body"," I notice that we are joined on the floor by the distinguished Chairman and Ranking Member of  the Finance Committee,  two gentlemen who have a lot to say about which tax legislation passes this body"
House,105,0.471,860,13,Mr. WELDON of Florida.,1997,speak er question would plan make easier parent save children colleg educ good thing bad thing children took money use go privat univers like harvard would threat public univers like univ siti michigan univers virginia would make school like univers michigan univers virginia tri even harder compet student might otherwis go harvard allow parent send kid harvard not threat public univers would make littl easier parent send kid privat school threat public school elementari secondari level could mani parent would vote feet take kid bad public school put privat school would forc bad school clean act shut exactli point,"Speak er, my question  is, Would a plan  to  make it easier for parents to save for  their children's college education be a  good  thing or a bad  thing? What  if  their children  took  that money and  used it to go  to a private university  like Harvard? Would that be a  threat  to public universities like the Univer sity of Michigan or the University of  Virginia? Or would that make schools  like the University of Michigan and the  University of Virginia try even harder  to compete  for  students  that might  otherwise go to Harvard?  If allowing parents to send their kids  to Harvard is not a  threat  to public  universities, why would making it a  little easier for parents to send their  kids to private schools be a  threat to  public schools at the elementary and  secondary level? Could it be that many  parents would vote with their feet and  take  their  kids  out  of  bad  public  schools  and  put  them  in  private  schools? That would force bad schools  to clean up  their act or shut down,  which is exactly the point","Speak er, my question  is, Would a plan  to  make it easier for parents to save for  their children's college education be a  good  thing or a bad  thing? What  if  their children  took  that money and  used it to go  to a private university  like Harvard? Would that be a  threat  to public universities like the Univer sity of Michigan or the University of  Virginia? Or would that make schools  like the University of Michigan and the  University of Virginia try even harder  to compete  for  students  that might  otherwise go to Harvard?  If allowing parents to send their kids  to Harvard is not a  threat  to public  universities, why would making it a  little easier for parents to send their  kids to private schools be a  threat to  public schools at the elementary and  secondary level? Could it be that many  parents would vote with their feet and  take  their  kids  out  of  bad  public  schools  and  put  them  in  private  schools? That would force bad schools  to clean up  their act or shut down,  which is exactly the point"
Senate,103,0.52,1310,2,Mr. NICKLES.,1993,accord headlin last coupl day peopl tax make not thing fig ure heard time time,"According to headlines the  last couple of days, now people will be  taxes if they make over $30,000; $30,000  is not the same thing as $200,000, a fig ure which we heard  time and  time  again","According to headlines the  last couple of days, now people will be  taxes if they make over $30,000; $30,000  is not the same thing as $200,000, a fig ure which we heard  time and  time  again"
House,108,-0.502,40,2003-10-16,Mr. MARKEY.,2003,time us ensur congress make administr account rather hand blank check account least percent money capabl reprogram administr whim without congress vote upon mistak histor proport,"And it is time for  us to be ensuring that the Congress  makes  this  administration  accountable, rather than handing over a blank  check with no accountability with at  least 60 to 70 percent of this money capable of being reprogrammed by the  administration at its own whim without Congress voting upon it again, all  of it a mistake of historic proportions","And it is time for  us to be ensuring that the Congress  makes  this  administration  accountable, rather than handing over a blank  check with no accountability with at  least 60 to 70 percent of this money capable of being reprogrammed by the  administration at its own whim without Congress voting upon it again, all  of it a mistake of historic proportions"
House,94,0.218,49,19,Mr. CLEVELAND.,1975,obvious effect immedi de control oil price would sever disrupt alreadi serious trou bled economi," Obviously, the effects of immediate de control of oil prices would be severely  disruptive on our already seriously trou bled economy"," Obviously, the effects of immediate de control of oil prices would be severely  disruptive on our already seriously trou bled economy"
House,102,-0.135,387,14,Mr. ANDREWS of Texas.,1992,respect tri make bowl best ought let us tri make tax polici driven tax polici con sider not fact us like golf us like colleg footbal let us tri make decis make good sens tax polici taxpay coun tri,"We should  respectively try to make  these bowls  the best that they can be, what they  ought to be, and let us try to make tax  policy that is driven by tax policy con siderations, and not by the fact that all  of us like golf or all of us like college  football, and let us try to make some  decisions that make good sense for the  tax policy and taxpayers of this coun try","We should  respectively try to make  these bowls  the best that they can be, what they  ought to be, and let us try to make tax  policy that is driven by tax policy con siderations, and not by the fact that all  of us like golf or all of us like college  football, and let us try to make some  decisions that make good sense for the  tax policy and taxpayers of this coun try"
House,100,0.371,90,13,Mr. SUNDQUIST.,1987,tax still tax,Taxes are still  taxes,Taxes are still  taxes
Senate,107,-0.173,19,2001-04-05,Mr. CARPER.,2001,take trillion stock market seen last sever month pump billion billion billion tax polici realiti not go amount much,"Take $3 trillion out of the stock market, as we have seen over the last several months, and pump in $40 billion, $50 billion, $60 billion in tax policy and in reality it is not going to amount to too much","Take $3 trillion out of the stock market, as we have seen over the last several months, and pump in $40 billion, $50 billion, $60 billion in tax policy and in reality it is not going to amount to too much"
Senate,107,-0.173,19,2001-04-05,Mr. CARPER.,2001,said concern tom not take lot money tabl spend money,"He said: My concern  is, Tom, if we do not take a lot of money off the table now, we will spend the money","He said: My concern  is, Tom, if we do not take a lot of money off the table now, we will spend the money"
House,94,-0.53,467,28,Mr. CORMAN.,1975,reason certain major hous soon vote permit presid borrow money run govern next four month,"Chairman, I am  reasonably certain that a majority of  this House will soon vote to permit the  President to borrow money to run the  Government for the next four months","Chairman, I am  reasonably certain that a majority of  this House will soon vote to permit the  President to borrow money to run the  Government for the next four months"
,97,-0.472,499,3,Mr. VENTO.,1982,case may month deter mine termin month de fine section al respect individu shall case earlier month individu notifi except extent otherwis provid secretari case notif unavoid delay caus failur individu volv make time report materi fact relat either medic condit gain activ possess,"as the  case may be), and the month which is deter mined to be the termination month <as de fined  in section 223(a)(l)) with respect to  any individual shall in no case be earlier  than the month in which such individual is  so notified, except to the extent otherwise  provided by the Secretary in cases where  notification was unavoidably delayed be cause of the failure of the  individual  in volved to make a timely report of material  facts <relating to either medical condition or  gainful activity> which he had or should  have had in his possession.""","as the  case may be), and the month which is deter mined to be the termination month <as de fined  in section 223(a)(l)) with respect to  any individual shall in no case be earlier  than the month in which such individual is  so notified, except to the extent otherwise  provided by the Secretary in cases where  notification was unavoidably delayed be cause of the failure of the  individual  in volved to make a timely report of material  facts <relating to either medical condition or  gainful activity> which he had or should  have had in his possession."""
House,107,0.418,76,2001-05-16,Mr. LEWIS of Kentucky.,2001,hurt economi,"We are hurting our economy, and we are ","We are hurting our economy, and we are "
House,107,0.54,20,2002-09-19,Mr. COX.,2002,repeal death tax origin major congress big super major american peopl recogn virtual confisc individu tax lifetim save wrong immor,We repealed  the death tax originally because a majority of the Congress and a big super  majority of the American people recognize that the virtual confiscation of an  individual’s after-tax lifetime savings  is wrong and immoral,We repealed  the death tax originally because a majority of the Congress and a big super  majority of the American people recognize that the virtual confiscation of an  individual’s after-tax lifetime savings  is wrong and immoral
Senate,113,-0.454,62,2014-09-08,Mr. UDALL of New Mexico.,2014,dark money,This is  the dark money,This is  the dark money
House,97,-0.042,133,14,Mr. HANCE.,1981,money come,There was more money coming  in,There was more money coming  in
,100,-0.35100000000000003,1202,20,Mr. SCHUMER.,1987,motto better ment commun hint dedic fine group citizen freeli given time effort year brought great chang im provement neighborhood,"Their motto ""For the Better ment of  the Community"" only hints at  the  dedication of  this  fine group of citizens who  have freely given their time and effort over 25  years and brought great changes and  im provements to their neighborhood","Their motto ""For the Better ment of  the Community"" only hints at  the  dedication of  this  fine group of citizens who  have freely given their time and effort over 25  years and brought great changes and  im provements to their neighborhood"
,111,0.513,1,2009-03-17,Mr. BOEHNER.,2009,dont deserv keep earn tri get economi back track dont deserv better solut spend tax borrow theyr see congress republican offer better solut hope major join us,"Don’t  they  deserve  to  keep more of what they earn as we try  to get this economy back on track?  Don’t  they deserve better  solutions  than the spending, taxing, and borrowing that they’re seeing out of this  Congress?  Republicans are offering better solutions, and we hope the majority will  join us","Don’t  they  deserve  to  keep more of what they earn as we try  to get this economy back on track?  Don’t  they deserve better  solutions  than the spending, taxing, and borrowing that they’re seeing out of this  Congress?  Republicans are offering better solutions, and we hope the majority will  join us"
House,99,-0.194,727,7,Mr. NELSON of Florida.,1985,speak er pleas join colleagu gentleman new york troduc space tax invest equiti act,"Speak er, I am pleased to join my colleague,  the gentleman from New York, in in troducing the Space Tax Investment  Equity Act of 1985","Speak er, I am pleased to join my colleague,  the gentleman from New York, in in troducing the Space Tax Investment  Equity Act of 1985"
,104,-0.569,589,3,Mr. OWENS.,1995,need bold courag congress fight need averag amer ican worker not timid politician whose vision circumscrib campaign contribut big money interest,"We  need a bold and courageous Congress who  will  fight for the needs of the average Amer ican worker, not timid politicians whose vision  is circumscribed by the campaign contributions  of big money  interests","We  need a bold and courageous Congress who  will  fight for the needs of the average Amer ican worker, not timid politicians whose vision  is circumscribed by the campaign contributions  of big money  interests"
Senate,115,-0.769,85,2017-04-04,Ms. WARREN.,2017,recent suprem court decis let corpor billionair investor spend unlimit amount money influenc elect manipul polit process,Recent Supreme  Court decisions have  let those same  corporations and their billionaire investors  spend unlimited amounts of  money to influence elections and manipulate the political process,Recent Supreme  Court decisions have  let those same  corporations and their billionaire investors  spend unlimited amounts of  money to influence elections and manipulate the political process
House,110,0.57,5,2008-09-16,Mr. BURGESS.,2008,tax code countri complex, The Tax Code in this country is complex, The Tax Code in this country is complex
Senate,108,0.364,103,2003-10-16,Mr. TALENT.,2003,certainli hope get money back,Certainly I hope we get  this money back,Certainly I hope we get  this money back
,94,0.336,989,2,Mr. GOODLING.,1975,current tax system allow busi tax deduct,Our  current tax system allows for business  tax deductions  for  the,Our  current tax system allows for business  tax deductions  for  the
House,97,-0.306,1056,14,Mr. RAHALL.,1981,rec ogniz import coal domest economi coal export sinc last enjoy enorm growth,"While we rec ognize the importance of coal in our  domestic economy, coal exports have,  since  last  year,  enjoyed  enormous  growth","While we rec ognize the importance of coal in our  domestic economy, coal exports have,  since  last  year,  enjoyed  enormous  growth"
,107,0.7390000000000001,117,2001-03-06,Mr. CRANE.,2001,thu propos would reduc margin tax rate amt filer better incent work save invest,"Thus, my proposal would reduce marginal tax rates for AMT filers so they, too, have a better incentive to work, save, and invest","Thus, my proposal would reduce marginal tax rates for AMT filers so they, too, have a better incentive to work, save, and invest"
Senate,104,0.322,342,7,Mr. SIMPSON.,1996,fine alli, Such a  fine ally, Such a  fine ally
House,95,0.679,778,22,Mr. COLLINS of Texas.,1978,bil lion seem like lot money us spend suspens,bil lion seems like a lot of money for us to be  spending under suspension,bil lion seems like a lot of money for us to be  spending under suspension
Senate,108,-0.303,82,2004-02-11,Mr. DASCHLE.,2004,presid report proof administr simpli not understand happen economi deepli concern peopl econom futur, The President’s report is proof that  there are those in this administration  who simply do not understand what is  happening to this economy and how  deeply  concerned  people  are  about  their economic future, The President’s report is proof that  there are those in this administration  who simply do not understand what is  happening to this economy and how  deeply  concerned  people  are  about  their economic future
,95,0.233,511,13,Mr. GRADISON.,1978,articl point true reform tax code would end bracket creep caus inftat rais everi taxpay liabil automat everi,"As the article points  out, a true reform of the tax code would  be ending  the ""bracket creep"" caused  by inftation that raises every taxpayer's  liability automatically every year","As the article points  out, a true reform of the tax code would  be ending  the ""bracket creep"" caused  by inftation that raises every taxpayer's  liability automatically every year"
Senate,102,-0.241,1133,3,Mr. BRYAN.,1991,state local govern would save larg amount money not provid servic develop,That is because  the state and local governments would save  large amounts of money by not having to  provide services for the development,That is because  the state and local governments would save  large amounts of money by not having to  provide services for the development
,100,-0.358,994,5,Mr. BRYANT.,1988,comptrol state tax collector breath life archaic bureaucraci make model modern effici state agenc state emulat ed," As comptroller, the State's tax collector, he  breathed  life  into  an  archaic bureaucracy,  making  it  the model  of modern  efficiency  other State agencies and other States emulat ed"," As comptroller, the State's tax collector, he  breathed  life  into  an  archaic bureaucracy,  making  it  the model  of modern  efficiency  other State agencies and other States emulat ed"
,106,0.426,57,2000-04-11,Mr. TERRY.,2000,without ask constitu american public pay one dollar hard earn money feder govern,And we did this without asking our constituents and the American public to pay one more dollar of their hard-earned money to the Federal Government,And we did this without asking our constituents and the American public to pay one more dollar of their hard-earned money to the Federal Government
House,107,-0.448,13,2002-02-13,Mr. DINGELL.,2002,republican democrat parti rais nearli half billion dollar soft money elect cycl,"Chairman,  the Republican and Democratic parties raised nearly half a billion dollars in soft money during the 1999– 2000 election cycle","Chairman,  the Republican and Democratic parties raised nearly half a billion dollars in soft money during the 1999– 2000 election cycle"
House,102,-0.479,1026,7,Mr. MINETA.,1991,bill target money life scienc put higher prioriti space scienc rebuild ail space infrastructur much year old," The bill targets more money for life  sciences and puts higher priority on  space  science  to  rebuild our  ailing  space infrastructure, much of which is  30 years old"," The bill targets more money for life  sciences and puts higher priority on  space  science  to  rebuild our  ailing  space infrastructure, much of which is  30 years old"
House,110,-0.455,180,2007-07-31,Mr. FARR.,2007,spend money implement provis,This spends  the money to implement those provisions,This spends  the money to implement those provisions
,103,0.458,1442,13,Mr. COMBEST.,1993,support tax bill say special inter est caus defeat,"Speaker, supporters of  the tax bill have been saying that special inter est will cause its defeat","Speaker, supporters of  the tax bill have been saying that special inter est will cause its defeat"
House,102,-0.308,259,7,Mr. PEASE.,1991,high percentag tax benefit would go top fifth capit gain tax cut,This is as  high as the percentage of the tax benefits  that would go to the top fifth under a capital  gains tax cut,This is as  high as the percentage of the tax benefits  that would go to the top fifth under a capital  gains tax cut
,94,0.213,925,6,Mr. PRESSLER.,1975,propos huge tax cut budget defi cit spur inflat anew figur anyth get us recess boost employ,"So he  proposes huge tax cuts and budget defi cits that will spur inflation anew: But so  what he figures, anything to get us out  of the recession and boost employment","So he  proposes huge tax cuts and budget defi cits that will spur inflation anew: But so  what he figures, anything to get us out  of the recession and boost employment"
,97,-0.4,733,3,Ms. OAKAR.,1982,let us assum percent goe tax,Then let us  assume that 6 percent of this goes for  taxes,Then let us  assume that 6 percent of this goes for  taxes
,103,0.17600000000000002,1283,20,Mr. CLINGER.,1994,board overse railroad retir system trust fund financ payrol tax levi railroad employ employe,The Board oversees the railroad  retirement system and  its  trust  funds which  are financed by payroll taxes levied on railroad  employers and employees,The Board oversees the railroad  retirement system and  its  trust  funds which  are financed by payroll taxes levied on railroad  employers and employees
House,106,-0.6559999999999999,43,1999-03-24,Ms. WATERS.,1999,supplement bill suppos bipartisan effort provid desper need fund assist american farmer respond hurrican damag central america caribbean support new govern jordan correct amount money appropri offic minor health,"This supplemental bill was supposed to have been a bipartisan effort to provide desperately needed funds to assist American  farmers, respond to hurricane damage in Central America and the Caribbean, support the new government of Jordan and correct the amount of money appropriated to the Office of Minority Health","This supplemental bill was supposed to have been a bipartisan effort to provide desperately needed funds to assist American  farmers, respond to hurricane damage in Central America and the Caribbean, support the new government of Jordan and correct the amount of money appropriated to the Office of Minority Health"
Senate,100,-0.276,829,2,Mr. REID.,1987,soon start road complet job tax reform, We can soon start down the road to  complete the job of tax reform, We can soon start down the road to  complete the job of tax reform
House,103,0.505,675,13,Mr. SMITH of Michigan.,1993,howev number hold violat law would show economi weaker pre viousli state,"However, the numbers he is with holding in violation of law would show  that the economy is weaker than pre viously stated","However, the numbers he is with holding in violation of law would show  that the economy is weaker than pre viously stated"
House,96,-0.343,1263,3,Mr. PERKINS.,1979,send money state permit fund exemplari project nation level would grave danger program would cut back,"And,  if we were to send all of the money to  the States and permit no funding at all  for exemplary projects from the national  level, there would be a grave danger that  these programs would have  to be cut  back","And,  if we were to send all of the money to  the States and permit no funding at all  for exemplary projects from the national  level, there would be a grave danger that  these programs would have  to be cut  back"
Senate,102,0.551,1102,14,Mr. GRAMM.,1992,say fed eral govern ought not tax citi tax interest paid munic ipal bond therefor municip bond sell discount interest tax free,"We say the Fed eral Government  ought not  to  tax  cities by taxing interest paid on munic ipal bonds and,  therefore, municipal  bonds sell at a discount because their  interest is tax free","We say the Fed eral Government  ought not  to  tax  cities by taxing interest paid on munic ipal bonds and,  therefore, municipal  bonds sell at a discount because their  interest is tax free"
House,104,-0.401,44,21,Ms. LOFGREN.,1995,citi san jose call tax provis singl im portant sourc fund develop afford hous sinc af fordabl unit develop san jose total tax credit million total econom impact quarter bil lion dollar,"The city of San Jose has  called  this tax provision ""the single most im portant source of funding for the development  of affordable housing."" Since 1991, 17 44 af fordable units have been developed  in San  Jose, with a total tax credit of $100 million and  a total economic impact of a quarter of a bil lion dollars","The city of San Jose has  called  this tax provision ""the single most im portant source of funding for the development  of affordable housing."" Since 1991, 17 44 af fordable units have been developed  in San  Jose, with a total tax credit of $100 million and  a total economic impact of a quarter of a bil lion dollars"
Senate,94,0.135,1317,11,Mr. PACKWOOD.,1975,state exampl impos tax,"Some States,  for  example,  impose  their tax as a","Some States,  for  example,  impose  their tax as a"
House,101,-0.516,673,11,Mr. SABO.,1990,presid tax,"President, has  to be  the  taxes","President, has  to be  the  taxes"
,95,-0.1,964,3,Mr. STEERS.,1978,colleagu may recal vote substanti tax cut hous consider hr,"As my colleagues may  recall, I voted for a substantial tax cut  during the House's consideration of H.R","As my colleagues may  recall, I voted for a substantial tax cut  during the House's consideration of H.R"
Senate,99,0.196,379,1,Mr. DANFORTH.,1986,howev tax cons quenc busi transact," However, there are some tax conse quences  to any business  transaction"," However, there are some tax conse quences  to any business  transaction"
,101,-0.099,960,7,Mr. SLATTERY.,1989,pledg long term solvenc dole other social secur reform legisl technic correct explain one economist sens man might tell wife he put money vacat fund everi month quietli borrow play pool boy," But what about all the pledges of long term solvency by Dole and others after  Social Security's reform legislation in 1983?  They were  technically correct, explained  one economists,  in the same sense that a  man might tell his wife he's putting money  in  the vacation fund every month, while  quietly ""borrowing"" it to play pool with the  boys"," But what about all the pledges of long term solvency by Dole and others after  Social Security's reform legislation in 1983?  They were  technically correct, explained  one economists,  in the same sense that a  man might tell his wife he's putting money  in  the vacation fund every month, while  quietly ""borrowing"" it to play pool with the  boys"
Senate,93,0.056,766,7,Mr. HATFIELD.,1974,simpliform gross incom line gross tax line," Under Simpliform the ""Gross Income''  on line 1 is $12,500 and the ""Gross Tax""  on line 2 is $1,375"," Under Simpliform the ""Gross Income''  on line 1 is $12,500 and the ""Gross Tax""  on line 2 is $1,375"
House,93,0.189,496,3,Mr. QUIE.,1974,past much percent money given state receiv size afdc caseload payment made program, In the past as much as 70 percent of  the money a given State has received  has been because of the size of the AFDC  caseload and the payments which are  made under that program., In the past as much as 70 percent of  the money a given State has received  has been because of the size of the AFDC  caseload and the payments which are  made under that program.
House,99,-0.506,1166,18,Mr. BROWN of California.,1986,reform erod main legaci tax reform legisl ma sive reduct upper incom tax rate," If  these reforms are eroded, the main legacy of  the 1986 tax reform legislation will be a mas sive reduction in upper income tax rates"," If  these reforms are eroded, the main legacy of  the 1986 tax reform legislation will be a mas sive reduction in upper income tax rates"
Senate,97,-0.188,744,1,Mr. DIXON.,1981,mani occas visit jack block pertain state affair report member senat side aisl fine decent warm forthright per son serv great distinc tion director agricultur state," On many occasions, I visited with Jack  Block pertaining to State affairs, and I  can report to the Members of the Senate  on both sides of the aisle that he is a  very fine, decent, warm, forthright per son who has served with great distinc tion as the director of Agricul.ture in my  State"," On many occasions, I visited with Jack  Block pertaining to State affairs, and I  can report to the Members of the Senate  on both sides of the aisle that he is a  very fine, decent, warm, forthright per son who has served with great distinc tion as the director of Agricul.ture in my  State"
,110,0.277,101,2007-10-01,Mr. KUHL.,2007,one fine thing stand tall give young promis life go boldli forth cours,"for  One Fine Thing, While Standing Tall!  To give up your young promising life!  To go so boldly forth, all in your course ","for  One Fine Thing, While Standing Tall!  To give up your young promising life!  To go so boldly forth, all in your course "
House,104,-0.506,496,14,Mr. BROWN of California.,1995,group citizen million per medicar benefit taken order give million america richest peopl tax break," It is this group of citizen&-27 million  of them-that will have about $1,060  per year  in Medicare benefits  taken  from each of them in order to give 1.1  million of America's richest people a  $20,000 tax break"," It is this group of citizen&-27 million  of them-that will have about $1,060  per year  in Medicare benefits  taken  from each of them in order to give 1.1  million of America's richest people a  $20,000 tax break"
,102,-0.267,238,13,Mr. DORGAN of North Dakota.,1991,time congress act protect american worker american economi greed mani compani would di locat thousand worker america search greater profit abroad, It's time that Congress acted to protect the  American worker and American economy from  the greed of many companies who would dis locate  thousands of workers  in America  in  search  for greater profits abroad, It's time that Congress acted to protect the  American worker and American economy from  the greed of many companies who would dis locate  thousands of workers  in America  in  search  for greater profits abroad
